# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   57       2.083187867532e-10       2.375287521317e-14      -1.346990260800e-13       0.000000000000e+00       4.228763979112e-11       4.917301833338e-12      -4.943908670883e-15 
   58       2.111244981018e-10       2.504588022839e-14      -1.718384143392e-13       0.000000000000e+00       4.066433142928e-11       4.748706192346e-12      -5.278715614779e-15 
   59       2.139592436713e-10       2.637687415754e-14      -2.105998627768e-13       0.000000000000e+00       3.912700839311e-11       4.588987864535e-12      -5.826116942300e-15 
   60       2.168195160788e-10       2.774562984678e-14      -2.510345597384e-13       0.000000000000e+00       3.766544585028e-11       4.436996935465e-12      -6.448786508501e-15 
   61       2.197018006931e-10       2.915183100340e-14      -2.931895159478e-13       0.000000000000e+00       3.626900721173e-11       4.291540684886e-12      -7.018159089560e-15 
   62       2.226076347882e-10       3.059496164401e-14      -3.370736948554e-13       0.000000000000e+00       3.493631287902e-11       4.152440914677e-12      -7.508589646668e-15 
   63       2.255395210552e-10       3.207438966566e-14      -3.826848757289e-13       0.000000000000e+00       3.366743443497e-11       4.019680658655e-12      -7.922895213666e-15 
   64       2.284994042672e-10       3.358939601216e-14      -4.300194958193e-13       0.000000000000e+00       3.246098624366e-11       3.893086361141e-12      -8.265153394744e-15 
   65       2.314886266850e-10       3.513917245301e-14      -4.790726727644e-13       0.000000000000e+00       3.131404247883e-11       3.772318979796e-12      -8.540764291025e-15 
   66       2.345078834638e-10       3.672281936242e-14      -5.298382269913e-13       0.000000000000e+00       3.022205415233e-11       3.656865088466e-12      -8.756512427140e-15 
   67       2.375571780588e-10       3.833934349818e-14      -5.823087041194e-13       0.000000000000e+00       2.917876614260e-11       3.546027980021e-12      -8.920628677809e-15 
   68       2.406362889501e-10       3.998775015653e-14      -6.364740243724e-13       0.000000000000e+00       2.817788795707e-11       3.439121253152e-12      -9.042139423734e-15 
   69       2.437463793125e-10       4.166734628470e-14      -6.923170629524e-13       0.000000000000e+00       2.721868460604e-11       3.336115010360e-12      -9.128622455377e-15 
   70       2.468886348955e-10       4.337749507914e-14      -7.498172102640e-13       0.000000000000e+00       2.630137473841e-11       3.237105215056e-12      -9.188105514535e-15 
   71       2.500637506120e-10       4.511752723316e-14      -8.089516531847e-13       0.000000000000e+00       2.542543970687e-11       3.142119140956e-12      -9.229781745962e-15 
   72       2.532718990217e-10       4.688674112968e-14      -8.696953623530e-13       0.000000000000e+00       2.458958544885e-11       3.051111653542e-12      -9.264053394517e-15 
   73       2.565126988147e-10       4.868440303377e-14      -9.320210794559e-13       0.000000000000e+00       2.379170436752e-11       2.963961491521e-12      -9.302575502319e-15 
   74       2.597851832944e-10       5.050974728542e-14      -9.958993045176e-13       0.000000000000e+00       2.302883721274e-11       2.880467548283e-12      -9.358299605886e-15 
   75       2.630877688611e-10       5.236197649215e-14      -1.061298283187e-12       0.000000000000e+00       2.229713496204e-11       2.800345153361e-12      -9.445517433298e-15 
   76       2.664189006492e-10       5.424012690921e-14      -1.128182231613e-12       0.000000000000e+00       2.159281435643e-11       2.723301465749e-12      -9.575783405660e-15 
   77       2.697791950293e-10       5.614263581327e-14      -1.196505665462e-12       0.000000000000e+00       2.091530993620e-11       2.649285746064e-12      -9.744727127081e-15 
   78       2.731696323574e-10       5.806769522074e-14      -1.266218008871e-12       0.000000000000e+00       2.026463020994e-11       2.578278178920e-12      -9.942904304801e-15 
   79       2.765908971355e-10       6.001337717128e-14      -1.337265217054e-12       0.000000000000e+00       1.964039753527e-11       2.510212747446e-12      -1.015966445395e-14 
   80       2.800433603807e-10       6.197763115604e-14      -1.409589727453e-12       0.000000000000e+00       1.904183037544e-11       2.444975137003e-12      -1.038311008624e-14 
   81       2.835270619941e-10       6.395828154589e-14      -1.483130410886e-12       0.000000000000e+00       1.846772555609e-11       2.382400638895e-12      -1.060005589867e-14 
   82       2.870416931299e-10       6.595302501961e-14      -1.557822522692e-12       0.000000000000e+00       1.791644052187e-11       2.322272054077e-12      -1.079598796220e-14 
   83       2.905865785639e-10       6.795942799216e-14      -1.633597653884e-12       0.000000000000e+00       1.738587559310e-11       2.264317596871e-12      -1.095502291046e-14 
   84       2.941610421862e-10       6.997515464458e-14      -1.710390896217e-12       0.000000000000e+00       1.687398430279e-11       2.208275964995e-12      -1.106320613036e-14 
   85       2.977656117152e-10       7.199870008155e-14      -1.788163809185e-12       0.000000000000e+00       1.638044048092e-11       2.154108535810e-12      -1.111912395683e-14 
   86       3.014009823026e-10       7.402877456570e-14      -1.866885188603e-12       0.000000000000e+00       1.590521629085e-11       2.101818667834e-12      -1.112498410943e-14 
   87       3.050676401399e-10       7.606408500706e-14      -1.946524262529e-12       0.000000000000e+00       1.544806998392e-11       2.051386708934e-12      -1.108344819098e-14 
   88       3.087658512665e-10       7.810333626693e-14      -2.027050763660e-12       0.000000000000e+00       1.500853703140e-11       2.002769028885e-12      -1.099764699397e-14 
   89       3.124956503777e-10       8.014523246175e-14      -2.108435001719e-12       0.000000000000e+00       1.458592125648e-11       1.955897051930e-12      -1.087119580694e-14 
   90       3.162568296325e-10       8.218847826703e-14      -2.190647935848e-12       0.000000000000e+00       1.417928596624e-11       1.910676289334e-12      -1.070820972080e-14 
   91       3.200489274620e-10       8.423178022115e-14      -2.273661246997e-12       0.000000000000e+00       1.378744508359e-11       1.866985371941e-12      -1.051331893526e-14 
   92       3.238712173769e-10       8.627384802934e-14      -2.357447410314e-12       0.000000000000e+00       1.340895427930e-11       1.824675082737e-12      -1.029168406518e-14 
   93       3.277229667932e-10       8.831329748940e-14      -2.441972543920e-12       0.000000000000e+00       1.304245367812e-11       1.783604893499e-12      -1.004850792449e-14 
   94       3.316042823462e-10       9.034833973609e-14      -2.527173567668e-12       0.000000000000e+00       1.268777419931e-11       1.743760961965e-12      -9.787453637676e-15 
   95       3.355153716102e-10       9.237704745237e-14      -2.612977726917e-12       0.000000000000e+00       1.234498198799e-11       1.705154175321e-12      -9.512015805063e-15 
   96       3.394562770243e-10       9.439744903716e-14      -2.699309483649e-12       0.000000000000e+00       1.201403767903e-11       1.667783780814e-12      -9.226011108590e-15 
   97       3.434268684066e-10       9.640752855882e-14      -2.786090489700e-12       0.000000000000e+00       1.169479235506e-11       1.631636933120e-12      -8.933586706411e-15 
   98       3.474268354688e-10       9.840522570857e-14      -2.873239559996e-12       0.000000000000e+00       1.138698350440e-11       1.596688241717e-12      -8.639228627494e-15 
   99       3.514556803306e-10       1.003884357540e-13      -2.960672645785e-12       0.000000000000e+00       1.109023097908e-11       1.562899318253e-12      -8.347770166230e-15 
  100       3.555127100343e-10       1.023550094925e-13      -3.048302807870e-12       0.000000000000e+00       1.080403295278e-11       1.530218323916e-12      -8.064400277032e-15 
  101       3.595970290590e-10       1.043027532048e-13      -3.136040189843e-12       0.000000000000e+00       1.052776187880e-11       1.498579516807e-12      -7.794671968941e-15 
  102       3.637075318356e-10       1.062294286082e-13      -3.223791991316e-12       0.000000000000e+00       1.026066044806e-11       1.467902799308e-12      -7.544510700229e-15 
