# dimensionless [l(l+1)/2pi] C_l's for adiabatic decaying scalar (ADDCS) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   82       7.286992953532e-11       1.809176380738e-15      -2.068675346117e-13       0.000000000000e+00       3.898699012083e-12       5.679770586911e-13      -9.636064659389e-16 
   83       7.385133323497e-11       1.963885293748e-15      -2.191834050660e-13       0.000000000000e+00       3.773612723625e-12       5.525937720075e-13      -1.043241588120e-15 
   84       7.483522719974e-11       2.125460680165e-15      -2.317217674594e-13       0.000000000000e+00       3.653199485984e-12       5.378660731232e-13      -1.107468114989e-15 
   85       7.582160274965e-11       2.293691259486e-15      -2.444692098458e-13       0.000000000000e+00       3.537365757631e-12       5.237743734059e-13      -1.156193408709e-15 
   86       7.681050994836e-11       2.468379183223e-15      -2.574143195955e-13       0.000000000000e+00       3.426093137020e-12       5.102987341639e-13      -1.190245422350e-15 
   87       7.780197123292e-11       2.649296060048e-15      -2.705450369611e-13       0.000000000000e+00       3.319311247116e-12       4.974106261420e-13      -1.210613052653e-15 
   88       7.879597971485e-11       2.836182047411e-15      -2.838486458861e-13       0.000000000000e+00       3.216895602146e-12       4.850725971498e-13      -1.218451597997e-15 
   89       7.979249748131e-11       3.028744943147e-15      -2.973117648143e-13       0.000000000000e+00       3.118665474355e-12       4.732379396896e-13      -1.215088216364e-15 
   90       8.079145389625e-11       3.226659277095e-15      -3.109203374977e-13       0.000000000000e+00       3.024381760756e-12       4.618503585840e-13      -1.202027383298e-15 
   91       8.179274390152e-11       3.429565402706e-15      -3.246596238061e-13       0.000000000000e+00       2.933744849880e-12       4.508436386039e-13      -1.180956349870e-15 
   92       8.279622631805e-11       3.637068588659e-15      -3.385141905358e-13       0.000000000000e+00       2.846392488531e-12       4.401413120964e-13      -1.153750600644e-15 
   93       8.380174423310e-11       3.848759780637e-15      -3.524675104443e-13       0.000000000000e+00       2.761983653225e-12       4.296746845721e-13      -1.122207356525e-15 
   94       8.480919335952e-11       4.064283431635e-15      -3.665007103356e-13       0.000000000000e+00       2.680469227509e-12       4.194407345707e-13      -1.087188379426e-15 
   95       8.581846086458e-11       4.283278241286e-15      -3.805936168173e-13       0.000000000000e+00       2.601858279793e-12       4.094523479362e-13      -1.049357736707e-15 
   96       8.682940282292e-11       4.505355791953e-15      -3.947251169240e-13       0.000000000000e+00       2.526134746086e-12       3.997206564712e-13      -1.009443970832e-15 
   97       8.784184282082e-11       4.730099937800e-15      -4.088731435479e-13       0.000000000000e+00       2.453256477316e-12       3.902549575620e-13      -9.682418242402e-16 
   98       8.885557056059e-11       4.957066193873e-15      -4.230146608704e-13       0.000000000000e+00       2.383154286659e-12       3.810626338029e-13      -9.266139642333e-16 
   99       8.987034046482e-11       5.185781125172e-15      -4.371256497927e-13       0.000000000000e+00       2.315730996862e-12       3.721490726208e-13      -8.854927078521e-16 
  100       9.088587028075e-11       5.415741735727e-15      -4.511810933668e-13       0.000000000000e+00       2.250860487565e-12       3.635175858998e-13      -8.458817467571e-16 
  101       9.190183968453e-11       5.646414857678e-15      -4.651549622268e-13       0.000000000000e+00       2.188386742626e-12       3.551693296058e-13      -8.088578721091e-16 
  102       9.291788888558e-11       5.877236540345e-15      -4.790202000196e-13       0.000000000000e+00       2.128122897449e-12       3.471032234108e-13      -7.755726994486e-16 
