# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   95       5.155524346995e-11       1.016147557449e-13      -1.748809101597e-12       0.000000000000e+00       1.356431199407e-11       4.097126781860e-13      -1.046319839436e-14 
   96       5.191040593641e-11       1.038371977790e-13      -1.774664957675e-12       0.000000000000e+00       1.320043036570e-11       4.031438422958e-13      -1.014859142823e-14 
   97       5.225504293913e-11       1.060482855580e-13      -1.800166138728e-12       0.000000000000e+00       1.284941427574e-11       3.965335478892e-13      -9.826922992716e-15 
   98       5.258920465217e-11       1.082457527406e-13      -1.825292170795e-12       0.000000000000e+00       1.251097497936e-11       3.899168601020e-13      -9.503127795441e-15 
   99       5.291295120705e-11       1.104272841192e-13      -1.850022551058e-12       0.000000000000e+00       1.218469438343e-11       3.833306054062e-13      -9.182522541229e-15 
  100       5.322635267029e-11       1.125905155689e-13      -1.874336756092e-12       0.000000000000e+00       1.187002060228e-11       3.768134000919e-13      -8.870815166290e-15 
  101       5.352948902083e-11       1.147330339962e-13      -1.898214250103e-12       0.000000000000e+00       1.156626351333e-11       3.704056787496e-13      -8.574114072410e-15 
  102       5.382245012760e-11       1.168523772878e-13      -1.921634493179e-12       0.000000000000e+00       1.127259031285e-11       3.641497227523e-13      -8.298937361136e-15 
  103       5.410533572695e-11       1.189460342596e-13      -1.944576949527e-12       0.000000000000e+00       1.098802107167e-11       3.580896887380e-13      -8.052222067966e-15 
  104       5.437824306200e-11       1.210115601636e-13      -1.967021719374e-12       0.000000000000e+00       1.071165086833e-11       3.522627079234e-13      -7.839724518305e-15 
  105       5.464122794740e-11       1.230469410908e-13      -1.988951514106e-12       0.000000000000e+00       1.044335993528e-11       3.466707533647e-13      -7.660955407251e-15 
  106       5.489433837851e-11       1.250502789279e-13      -2.010349964553e-12       0.000000000000e+00       1.018319160423e-11       3.413050077811e-13      -7.513574552940e-15 
  107       5.513762624376e-11       1.270196813979e-13      -2.031201036075e-12       0.000000000000e+00       9.931132364300e-12       3.361543845594e-13      -7.394930333057e-15 
  108       5.537114716654e-11       1.289532632798e-13      -2.051489043663e-12       0.000000000000e+00       9.687109907582e-12       3.312054581130e-13      -7.302051239037e-15 
  109       5.559496034710e-11       1.308491476263e-13      -2.071198667034e-12       0.000000000000e+00       9.450991174702e-12       3.264423942416e-13      -7.231637430271e-15 
  110       5.580912840450e-11       1.327054669832e-13      -2.090314965728e-12       0.000000000000e+00       9.222580400397e-12       3.218468804907e-13      -7.180052288319e-15 
  111       5.601371721845e-11       1.345203646077e-13      -2.108823394207e-12       0.000000000000e+00       9.001617159084e-12       3.173980565109e-13      -7.143313971111e-15 
  112       5.620879577129e-11       1.362919956870e-13      -2.126709816953e-12       0.000000000000e+00       8.787774410429e-12       3.130724444176e-13      -7.117086967156e-15 
  113       5.639443598984e-11       1.380185285574e-13      -2.143960523561e-12       0.000000000000e+00       8.580656544918e-12       3.088438791503e-13      -7.096673649750e-15 
  114       5.657071258735e-11       1.396981459225e-13      -2.160562243841e-12       0.000000000000e+00       8.379797429428e-12       3.046834388321e-13      -7.077005831179e-15 
  115       5.673770290539e-11       1.413290460724e-13      -2.176502162913e-12       0.000000000000e+00       8.184658452792e-12       3.005593751293e-13      -7.052636316931e-15 
