# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  153       1.284147920548e-09       2.240154088943e-13      -1.105747209875e-11       0.000000000000e+00       6.878489392512e-12       1.307994352211e-12      -7.055756569228e-15 
  154       1.292466239755e-09       2.223795854928e-13      -1.100124541865e-11       0.000000000000e+00       6.747265136394e-12       1.288210292909e-12      -6.919355652434e-15 
  155       1.300699567090e-09       2.206612320816e-13      -1.093768330316e-11       0.000000000000e+00       6.619423653209e-12       1.268824809676e-12      -6.782541545883e-15 
  156       1.308844939483e-09       2.188651172390e-13      -1.086673627384e-11       0.000000000000e+00       6.494829660399e-12       1.249821470078e-12      -6.645417893579e-15 
  157       1.316899312422e-09       2.169962876029e-13      -1.078835945758e-11       0.000000000000e+00       6.373331069615e-12       1.231181620029e-12      -6.508089267142e-15 
  158       1.324859558459e-09       2.150600721646e-13      -1.070251268412e-11       0.000000000000e+00       6.254758651592e-12       1.212884338583e-12      -6.370661141641e-15 
  159       1.332722465704e-09       2.130620865616e-13      -1.060916058356e-11       0.000000000000e+00       6.138925701037e-12       1.194906392703e-12      -6.233239871440e-15 
  160       1.340484736325e-09       2.110082373711e-13      -1.050827268383e-11       0.000000000000e+00       6.025627701509e-12       1.177222192050e-12      -6.095932666032e-15 
  161       1.348143217626e-09       2.089045234807e-13      -1.039982181356e-11       0.000000000000e+00       5.914683949346e-12       1.159809552127e-12      -5.958841356493e-15 
  162       1.355695621412e-09       2.067564114470e-13      -1.028377894705e-11       0.000000000000e+00       5.806067265509e-12       1.142667651397e-12      -5.822043126064e-15 
  163       1.363139865670e-09       2.045694128460e-13      -1.016011808764e-11       0.000000000000e+00       5.699785167442e-12       1.125800583131e-12      -5.685608021414e-15 
  164       1.370473847271e-09       2.023492855612e-13      -1.002881801042e-11       0.000000000000e+00       5.595838800765e-12       1.109211671519e-12      -5.549604956460e-15 
  165       1.377695441549e-09       2.001020371429e-13      -9.889862351876e-12       0.000000000000e+00       5.494222797207e-12       1.092903453174e-12      -5.414101659639e-15 
  166       1.384802501861e-09       1.978339281681e-13      -9.743239699690e-12       0.000000000000e+00       5.394925132535e-12       1.076877658635e-12      -5.279164621176e-15 
