# dimensionless [l(l+1)/2pi] C_l's for scalar cross ADxADDCS mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   56       9.564064344115e-11      -1.329348116897e-15      -1.884450456899e-13       0.000000000000e+00       2.121823790973e-11       2.574006159391e-12       8.366400976542e-16 
   57       9.709755080594e-11      -1.163141769932e-15      -2.020933537231e-13       0.000000000000e+00       2.035944761763e-11       2.481434043838e-12       7.838815401263e-16 
   58       9.857119365694e-11      -9.743322538582e-16      -2.162979762929e-13       0.000000000000e+00       1.954825789720e-11       2.393887837788e-12       5.631307465753e-16 
   59       1.000608565131e-10      -7.627212012882e-16      -2.310955591899e-13       0.000000000000e+00       1.878106476534e-11       2.310955252441e-12       2.320424584461e-16 
   60       1.015652171620e-10      -5.282247304144e-16      -2.465265116613e-13       0.000000000000e+00       1.805261902257e-11       2.232041382746e-12      -1.421788424966e-16 
   61       1.030828873528e-10      -2.708370324402e-16      -2.626290907808e-13       0.000000000000e+00       1.735746724833e-11       2.156530409976e-12      -4.964681761510e-16 
   62       1.046142650493e-10       9.501998745936e-18      -2.794197325520e-13       0.000000000000e+00       1.669485667403e-11       2.084335745116e-12      -8.175123777593e-16 
   63       1.061600305238e-10       3.127935900061e-16      -2.969085763304e-13       0.000000000000e+00       1.606477631858e-11       2.015456188741e-12      -1.105674270896e-15 
   64       1.077205830454e-10       6.389357292201e-16      -3.151051259855e-13       0.000000000000e+00       1.546648226992e-11       1.949810664154e-12      -1.361810712353e-15 
   65       1.092960202203e-10       9.877185075718e-16      -3.340182207212e-13       0.000000000000e+00       1.489845612777e-11       1.887233665859e-12      -1.587298640040e-15 
   66       1.108861173319e-10       1.358819461835e-15      -3.536560058964e-13       0.000000000000e+00       1.435836344634e-11       1.827470708027e-12      -1.784061120884e-15 
   67       1.124903066808e-10       1.751798916660e-15      -3.740259038450e-13       0.000000000000e+00       1.384301217711e-11       1.770173772971e-12      -1.954593398734e-15 
   68       1.141079658401e-10       2.166184440484e-15      -3.951329926979e-13       0.000000000000e+00       1.334919500581e-11       1.714996980180e-12      -2.101883737501e-15 
   69       1.157393964275e-10       2.601754496600e-15      -4.169748266193e-13       0.000000000000e+00       1.287650745325e-11       1.661916277803e-12      -2.229099100722e-15 
   70       1.173850074550e-10       3.058304164023e-15      -4.395455087722e-13       0.000000000000e+00       1.242502876430e-11       1.610966650144e-12      -2.339882283334e-15 
   71       1.190450114310e-10       3.535558773291e-15      -4.628371218098e-13       0.000000000000e+00       1.199446992578e-11       1.562145675922e-12      -2.438474419694e-15 
   72       1.207194116006e-10       4.033171527876e-15      -4.868396579797e-13       0.000000000000e+00       1.158415471516e-11       1.515411539922e-12      -2.529738340823e-15 
   73       1.224079891871e-10       4.550721125586e-15      -5.115409492284e-13       0.000000000000e+00       1.119300074934e-11       1.470681044656e-12      -2.619181931644e-15 
   74       1.241102906320e-10       5.087709379978e-15      -5.369265973054e-13       0.000000000000e+00       1.081950053332e-11       1.427827622018e-12      -2.712981488230e-15 
   75       1.258256148359e-10       5.643558841759e-15      -5.629799038677e-13       0.000000000000e+00       1.046170250895e-11       1.386679344943e-12      -2.818005075043e-15 
   76       1.275532587791e-10       6.217616395965e-15      -5.896818986749e-13       0.000000000000e+00       1.011768973598e-11       1.347065088268e-12      -2.939842567170e-15 
   77       1.292933342965e-10       6.809170068730e-15      -6.170115846189e-13       0.000000000000e+00       9.787158602506e-12       1.308967124695e-12      -3.076429417278e-15 
   78       1.310460777563e-10       7.417430978128e-15      -6.449456105979e-13       0.000000000000e+00       9.470094906883e-12       1.272392872302e-12      -3.223297185125e-15 
   79       1.328115975532e-10       8.041525410737e-15      -6.734581106028e-13       0.000000000000e+00       9.166293159398e-12       1.237328229135e-12      -3.375446467678e-15 
   80       1.345898666483e-10       8.680492565582e-15      -7.025206358334e-13       0.000000000000e+00       8.875347835364e-12       1.203736572198e-12      -3.527329381820e-15 
   81       1.363807151069e-10       9.333282298082e-15      -7.321020868131e-13       0.000000000000e+00       8.596644628194e-12       1.171557756455e-12      -3.672832047053e-15 
   82       1.381838226384e-10       9.998752863995e-15      -7.621686455057e-13       0.000000000000e+00       8.329351702484e-12       1.140707113818e-12      -3.805257068201e-15 
   83       1.399987111351e-10       1.067566866336e-14      -7.926837074305e-13       0.000000000000e+00       8.072410947084e-12       1.111074452145e-12      -3.917306018112e-15 
   84       1.418249145338e-10       1.136281726755e-14      -8.236121316751e-13       0.000000000000e+00       7.824791630669e-12       1.082549277536e-12      -4.002612565007e-15 
   85       1.436625370992e-10       1.205938773313e-14      -8.549339491593e-13       0.000000000000e+00       7.586318843700e-12       1.055103458138e-12      -4.060672249979e-15 
   86       1.455117744431e-10       1.276465115962e-14      -8.866328130148e-13       0.000000000000e+00       7.356966996095e-12       1.028720492670e-12      -4.092701644892e-15 
   87       1.473727400159e-10       1.347784673507e-14      -9.186918873589e-13       0.000000000000e+00       7.136605352797e-12       1.003369953540e-12      -4.100168788860e-15 
   88       1.492454606256e-10       1.419818148472e-14      -9.510938519803e-13       0.000000000000e+00       6.924993696979e-12       9.790069265651e-13      -4.084801732203e-15 
   89       1.511298719572e-10       1.492483001971e-14      -9.838209070241e-13       0.000000000000e+00       6.721777993246e-12       9.555714506958e-13      -4.048597080403e-15 
   90       1.530258140918e-10       1.565693428579e-14      -1.016854777678e-12       0.000000000000e+00       6.526486050840e-12       9.329879577392e-13      -3.993828538067e-15 
   91       1.549330270257e-10       1.639360331203e-14      -1.050176718855e-12       0.000000000000e+00       6.338523186846e-12       9.111647120814e-13      -3.923055452879e-15 
   92       1.568511461902e-10       1.713391295950e-14      -1.083767519885e-12       0.000000000000e+00       6.157167889393e-12       8.899932504101e-13      -3.839131359565e-15 
   93       1.587797927584e-10       1.787691393882e-14      -1.117605067105e-12       0.000000000000e+00       5.981740874121e-12       8.693743824833e-13      -3.744884188788e-15 
   94       1.607188698373e-10       1.862165778795e-14      -1.151656602151e-12       0.000000000000e+00       5.812150758269e-12       8.493018836317e-13      -3.642083318176e-15 
   95       1.626683027459e-10       1.936717435503e-14      -1.185885302560e-12       0.000000000000e+00       5.648422819581e-12       8.297904122878e-13      -3.532332239746e-15 
   96       1.646279450593e-10       2.011246374169e-14      -1.220252591660e-12       0.000000000000e+00       5.490530985155e-12       8.108498774426e-13      -3.417387035324e-15 
   97       1.665975754292e-10       2.085649616532e-14      -1.254718109736e-12       0.000000000000e+00       5.338395874790e-12       7.924852429677e-13      -3.299160413509e-15 
   98       1.685768944039e-10       2.159821182120e-14      -1.289239685189e-12       0.000000000000e+00       5.191882844331e-12       7.746963319370e-13      -3.179725746623e-15 
   99       1.705655212490e-10       2.233652074479e-14      -1.323773305703e-12       0.000000000000e+00       5.050800029010e-12       7.574776309489e-13      -3.061321107672e-15 
  100       1.725629907676e-10       2.307030267387e-14      -1.358273089409e-12       0.000000000000e+00       4.914896386797e-12       7.408180944478e-13      -2.946353307301e-15 
  101       1.745687501207e-10       2.379840691078e-14      -1.392691256043e-12       0.000000000000e+00       4.783859741740e-12       7.247009490465e-13      -2.837401930752e-15 
  102       1.765821556475e-10       2.451965218464e-14      -1.426978098115e-12       0.000000000000e+00       4.657314827314e-12       7.091034978477e-13      -2.737223374816e-15 
  103       1.786024696859e-10       2.523282651352e-14      -1.461081952068e-12       0.000000000000e+00       4.534821329760e-12       6.939969247664e-13      -2.648754884797e-15 
  104       1.806289901184e-10       2.593675036175e-14      -1.494952982956e-12       0.000000000000e+00       4.415972544886e-12       6.793529084828e-13      -2.574433664112e-15 
  105       1.826614657875e-10       2.663047612501e-14      -1.528555182836e-12       0.000000000000e+00       4.300710740743e-12       6.651649032951e-13      -2.514040755757e-15 
  106       1.846997315305e-10       2.731311546133e-14      -1.561855946966e-12       0.000000000000e+00       4.189050946404e-12       6.514293815828e-13      -2.466572070797e-15 
  107       1.867435787647e-10       2.798377895340e-14      -1.594822417945e-12       0.000000000000e+00       4.080983301965e-12       6.381391614954e-13      -2.430893858972e-15 
  108       1.887927537659e-10       2.864157666638e-14      -1.627421498783e-12       0.000000000000e+00       3.976472207536e-12       6.252832861056e-13      -2.405739218982e-15 
  109       1.908469559480e-10       2.928561870560e-14      -1.659619865966e-12       0.000000000000e+00       3.875455472224e-12       6.128469025626e-13      -2.389704608767e-15 
  110       1.929058361411e-10       2.991501577436e-14      -1.691383982534e-12       0.000000000000e+00       3.777843463126e-12       6.008111412446e-13      -2.381246355788e-15 
  111       1.949689948711e-10       3.052887973167e-14      -1.722680111145e-12       0.000000000000e+00       3.683518254310e-12       5.891529949120e-13      -2.378677167315e-15 
  112       1.970359806379e-10       3.112632415002e-14      -1.753474327145e-12       0.000000000000e+00       3.592332775806e-12       5.778451978608e-13      -2.380162640704e-15 
  113       1.991062881950e-10       3.170646487310e-14      -1.783732531644e-12       0.000000000000e+00       3.504109962593e-12       5.668561050752e-13      -2.383717773681e-15 
  114       2.011793568279e-10       3.226842057362e-14      -1.813420464577e-12       0.000000000000e+00       3.418641903583e-12       5.561495713808e-13      -2.387203474627e-15 
  115       2.032545686331e-10       3.281131331103e-14      -1.842503717783e-12       0.000000000000e+00       3.335688990613e-12       5.456848305977e-13      -2.388323072856e-15 
  116       2.053313116779e-10       3.333430878706e-14      -1.870947781295e-12       0.000000000000e+00       3.255031821984e-12       5.354256070368e-13      -2.385089501483e-15 
  117       2.074091818714e-10       3.383674147245e-14      -1.898718160686e-12       0.000000000000e+00       3.176635891602e-12       5.253689651088e-13      -2.377298745808e-15 
  118       2.094878025195e-10       3.431800581151e-14      -1.925780298599e-12       0.000000000000e+00       3.100505418056e-12       5.155197566783e-13      -2.365229819176e-15 
  119       2.115667605048e-10       3.477751878435e-14      -1.952099556020e-12       0.000000000000e+00       3.026632001300e-12       5.058816637781e-13      -2.349190784253e-15 
  120       2.136456051399e-10       3.521472081574e-14      -1.977641225640e-12       0.000000000000e+00       2.954994238073e-12       4.964571593925e-13      -2.329519424868e-15 
  121       2.157238470192e-10       3.562907668376e-14      -2.002370545215e-12       0.000000000000e+00       2.885557337336e-12       4.872474682400e-13      -2.306583917855e-15 
  122       2.178009568716e-10       3.602007642863e-14      -2.026252710938e-12       0.000000000000e+00       2.818272735697e-12       4.782525275566e-13      -2.280783504901e-15 
  123       2.198763644135e-10       3.638723626143e-14      -2.049252890793e-12       0.000000000000e+00       2.753077712837e-12       4.694709478782e-13      -2.252549164385e-15 
  124       2.219494572008e-10       3.673009947288e-14      -2.071336237928e-12       0.000000000000e+00       2.689895006948e-12       4.608999738243e-13      -2.222344283225e-15 
  125       2.240195794818e-10       3.704823734206e-14      -2.092467904012e-12       0.000000000000e+00       2.628632430151e-12       4.525354448801e-13      -2.190665328721e-15 
  126       2.260860310495e-10       3.734125004520e-14      -2.112613052601e-12       0.000000000000e+00       2.569182483933e-12       4.443717561801e-13      -2.158042520396e-15 
  127       2.281480660944e-10       3.760876756441e-14      -2.131736872505e-12       0.000000000000e+00       2.511421974573e-12       4.364018192910e-13      -2.125040501846e-15 
  128       2.302048920568e-10       3.785045059646e-14      -2.149804591145e-12       0.000000000000e+00       2.455211628568e-12       4.286170229940e-13      -2.092259012577e-15 
  129       2.322557431371e-10       3.806600861063e-14      -2.166782372023e-12       0.000000000000e+00       2.400425675834e-12       4.210093446615e-13      -2.060218200927e-15 
  130       2.343001123806e-10       3.825525433188e-14      -2.182640090025e-12       0.000000000000e+00       2.347045085362e-12       4.135780295569e-13      -2.028998911047e-15 
  131       2.363375430028e-10       3.841805697971e-14      -2.197348887244e-12       0.000000000000e+00       2.295073878476e-12       4.063235735610e-13      -1.998564020916e-15 
  132       2.383675554067e-10       3.855432667617e-14      -2.210880335665e-12       0.000000000000e+00       2.244509909450e-12       3.992456146662e-13      -1.968870111899e-15 
